nome,tipo,indirizzo_stradale,comune,provincia,cap,lat,lon
"Hostaria n°4","restaurant","Via Roma","Verona","Verona","37122","45.4386438","10.99099"
"Da Pino","restaurant","Piazza Bra","Verona","Verona","37121","45.438868","10.991827"
"Trattoria I Masenini","restaurant","Via Roma","Verona","Verona","37122","45.4392637","10.9888085"
"L'Evangelista","restaurant","Via Dietro Listone","Verona","Verona","37122","45.43934","10.9918585"
"Liston","restaurant","Via Dietro Listone","Verona","Verona","37122","45.4392219","10.9917323"
"Il Bacaro dell'Arena","restaurant","Vicolo Tre Marchetti","Verona","Verona","37121","45.4402833","10.9948483"
"Stella 18","restaurant","Via Stella","Verona","Verona","37121","45.4412102","10.9976458"
"La Benedetta","restaurant","Via Stella","Verona","Verona","37121","45.4409259","10.9974067"
"Ristorante Menapace","restaurant","Via Pai di Sotto","Pai di Sotto","Verona","37010","45.6515076","10.7213976"
"Da Ismaele","restaurant","Via Peschiera","Pacengo","Verona","37010","45.4669656","10.7207907"
"Colala","restaurant","Corso Porta Nuova","Verona","Verona","37122","45.4327179","10.9883584"
"Maharajah","restaurant","Via Antonio Locatelli","Verona","Verona","37122","45.4325237","10.9875875"
"Darì Ristorante & Enoteca","restaurant","Vicolo Cieco San Pietro Incarnario","Verona","Verona","37121","45.4371112","10.9977969"
"L'Imbottito delle 4 Ciacole","restaurant","Via Giovanni Della Casa","Verona","Verona","37122","45.4345779","10.9847744"
"Pizzeria al porton","restaurant","Via dei Ciliegi","Negrar di Valpolicella","Verona","37024","45.5319843","10.9368124"
"La Terrazza Cafè","restaurant","Via Monte Bianco","Verona","Verona","37132","45.4284769","11.0517318"
"Dal Grano madre pizza","restaurant","Via Gardesana","Bussolengo","Verona","37012","45.4726697","10.8422307"
"La Rocca d'Oro","restaurant","Via Roma","Pradelle","Verona","37060","45.2914394","10.8840256"
"ristorante eva","restaurant","Via degli Alpini","Pastrengo","Verona","37010","45.5055233","10.7953574"
"Zushi","restaurant","Via Quattro Novembre","Verona","Verona","37125","45.4461494","10.9886739"
"La Groletta","restaurant","Via Ingegnere Beccherle","Rivoli Veronese","Verona","37010","45.5805875","10.7750063"
"Ten","restaurant","Vicolo Volto San Luca","Verona","Verona","37122","45.4369769","10.9905357"
"Guapo Ristorante","restaurant","Via Giovanna Murari Brà","Verona","Verona","37136","45.4213423","10.9755603"
"Sushi One","restaurant","Via Federico Garofoli","San Giovanni Lupatoto","Verona","37057","45.3936373","11.0315572"
"Hosteria 17","restaurant","Vicolo Circolo","Verona","Verona","37122","45.438409","10.9863596"
"La Loggia Bistro","restaurant","Corte Sgarzarie","Verona","Verona","37121","45.4432925","10.9957724"
"Mare Nostro","restaurant","Via Gianbattista Moschini","Verona","Verona","37128","45.4497768","10.9981751"
"La Bottega della Renga","restaurant","Piazza del Porto","Verona","Verona","37124","45.476208","10.948592"
"Eat and Go","restaurant","Via dell'Artigliere","Verona","Verona","37129","45.4377112","11.0044083"
"Hutong","restaurant","Via Giulio Camuzzoni","Verona","Verona","37138","45.4403993","10.9733331"
"Elefante Blu","restaurant","Piazza Corrubbio","Verona","Verona","37123","45.441568","10.979063"
"Mezcalina Taverna Messicana","restaurant","Via Venti Settembre","Verona","Verona","37129","45.4395902","11.0143024"
"Redentore","restaurant","Via Redentore","Verona","Verona","37129","45.4467999","11.0020003"
"Trattoria Girelli","restaurant","Via Forte Tomba","Verona","Verona","37135","45.3857289","10.9946776"
"Ristorante Vecio Macello","restaurant","Via Lastre","Verona","Verona","37121","45.435855","10.9993025"
"Malga Veronetta","restaurant","Via San Nazaro","Verona","Verona","37129","45.4405711","11.0102193"
"La Sosta","restaurant","Via Rezzola","Sommacampagna","Verona","37066","45.411176","10.8517157"
"Agriturismo La Fredda","restaurant","Via Fredda","Sommacampagna","Verona","37066","45.3915771","10.832883"
"Locanda Paradiso","restaurant","Via dei Pini","Pescantina","Verona","37026","45.4803006","10.8925614"
"Il Mangiabottoni","restaurant","Via Gianattilio Dalla Bona","Verona","Verona","37138","45.4340831","10.9786789"
"Osteria ai preti","restaurant","Via Dietro Campanile San Tomaso","Verona","Verona","37129","45.4416659","11.0034137"
"Emanuel Cafe","restaurant","Piazza Bra","Verona","Verona","37121","45.439543","10.9929153"
"Osteria Cavalo in Valpolicella","restaurant","Via Santa Maria","Fumane","Verona","37022","45.5705882","10.8706361"
"Pizzeria „Alla Piazetta“","restaurant","Piazza Umberto I","Albisano","Verona","37010","45.6100292","10.6861036"
"Pizzeria Tavola Calda","restaurant","Via dei Ciliegi","Negrar di Valpolicella","Verona","37024","45.5318597","10.9369992"
"Corte S. Luca","restaurant","Via Cesare Battisti","Bardolino","Verona","37011","45.5480789","10.7199383"
"MARCIAGA bistrot","restaurant","Via Villa","Marciaga","Verona","37010","45.5921013","10.7123171"
"Piccola Corte","restaurant","Via Primo Maggio","Breonio","Verona","37022","45.6233059","10.9038126"
"Caffe Break Matinal","restaurant","Viale del Commercio","Verona","Verona","37135","45.4031236","10.9778124"
"La Grande Muraglia","restaurant","Via Unità d'Italia","Verona","Verona","37132","45.4336451","11.0431686"
"BirPizza Al Chiosco","restaurant","Via Indipendenza","Cologna Veneta","Verona","37044","45.3112422","11.3836795"
"","restaurant","Via Monte Pastello","Lughezzano","Verona","37021","45.5952791","11.0038255"
"Bar Pizzeria Da Pachera","restaurant","Via Michellorie","Michellorie","Verona","37041","45.2865313","11.3054878"
"Corsini","restaurant","Largo Divisione Pasubio","Verona","Verona","37121","45.4373703","10.9951153"
"Ristorante Nautico","restaurant","Lungolago C. Preite","Bardolino","Verona","37011","45.5519759","10.7179168"
"Barrique","restaurant","Via San Giovanni Bosco","Valeggio sul Mincio","Verona","37067","45.3538821","10.7375576"
"Pavillon","restaurant","Viale Parco Catullo","Peschiera del Garda","Verona","37019","45.4395027","10.6936684"
"Loris","restaurant","Via Volturno","Mancalacqua","Verona","37060","45.433452","10.8724328"
"Ristorante Aladino","restaurant","Via Derna","Castelnuovo del Garda","Verona","37014","45.4569953","10.7090802"
"Woking","restaurant","Via del Lavoro","Bussolengo","Verona","37012","45.4468362","10.8769651"
"Pizzeria Ristorante Olimpia","restaurant","Via Jacopo Sansovino","Verona","Verona","37138","45.4357598","10.9705631"
"Pizzeria Vesu' Express","restaurant","Via Porta San Zeno","Verona","Verona","37123","45.4419998","10.9773038"
"Chacacero","restaurant","Via Pallone","Verona","Verona","37121","45.4368027","10.9961435"
"Roadhouse","restaurant","Viale del Lavoro","Verona","Verona","37136","45.4121868","10.9791253"
"Primo Kilometro","restaurant","Viale del Lavoro","Verona","Verona","37135","45.4102986","10.977106"
"Roadhouse","restaurant","Via San Pieretto","Affi","Verona","37010","45.5519809","10.7856119"
"Autogrill","restaurant","Via San Pieretto","Affi","Verona","37010","45.5522803","10.7856015"
"Osteria La Cicala","restaurant","Località Cristane","Rivoli Veronese","Verona","37010","45.5851467","10.792968"
"Trattoria Dalla Bruna","restaurant","Via Giovanni Prati","Verona","Verona","37125","45.4583212","10.9769049"
"PizzaVoglia","restaurant","Via Barana","Verona","Verona","37131","45.4418064","11.0166613"
"Alma Mora","restaurant","Via Colonnello Giovanni Fincato","Verona","Verona","37131","45.444748","11.0194545"
"LWjap","restaurant","Via Goffredo Mameli","Verona","Verona","37125","45.4555607","10.9822972"
"Avra","restaurant","Piazza San Zeno","Verona","Verona","37123","45.4423214","10.9776711"
"Da Gioia -trattoria e ....","restaurant","Via Belle Arti","Cerea","Verona","37053","45.2166546","11.175079"
"L'arca di Noè","restaurant","Via Venti Settembre","Verona","Verona","37129","45.4391757","11.0044658"
"Ristorante Villa Eire - Ristorante con pizza","restaurant","Via Giarola","Sona","Verona","37060","45.4313267","10.8414499"
"Autogrill","restaurant","Via Ciro Ferrari","Sommacampagna","Verona","37066","45.4118298","10.9010449"
"Pepe nero","restaurant","Piazza dello stadio","Bussolengo","Verona","37012","45.4636242","10.8491508"
"Stella D'Oriente","restaurant","Via Luigi Pirandello","Verona","Verona","37138","45.4383686","10.9688555"
"Osteria Fiore Nero","restaurant","Via Corrubio","Legnago","Verona","37045","45.1849825","11.2764091"
"Ristorante Indiano","restaurant","Via Santa Chiara","Verona","Verona","37129","45.4452689","11.0043626"
"Trattoria da Amedeo","restaurant","Via Roma","Soave","Verona","37038","45.421356","11.248543"
"Pizza al taglio Fantasy","restaurant","Via Bartolomeo Giuliari","Verona","Verona","37134","45.4090273","10.9945059"
"Trattoria al filò","restaurant","Via Padana Inferiore Est","Legnago","Verona","37045","45.2262135","11.3343629"
"Agriturismo la Borina","restaurant","Via Borina, 209","San Bonifacio","Verona","37047","45.4130084","11.3068432"
"gemma","restaurant","Piazzetta Pescheria","Verona","Verona","37121","45.4429631","11.0000644"
"La Chiusa","restaurant","Via Nazionale del Brennero","Dolcè","Verona","37020","45.563361","10.8263106"
"Terra dei Forti","restaurant","Via Nazionale del Brennero","Dolcè","Verona","37020","45.563203","10.8263736"
"Quartosenso","restaurant","Via Carceri","Legnago","Verona","37045","45.1947599","11.3090354"
"La Svolta Buona","restaurant","Via Dottor Prof. Angelo Nicolato","Valeggio sul Mincio","Verona","37067","45.3996187","10.7230088"
"Seiterre","restaurant","Strada Vecchia del Monte Salionze","Valeggio sul Mincio","Verona","37067","45.3977161","10.7205462"
"Seiterre risotteria","restaurant","Via Gardesana Sud","Valeggio sul Mincio","Verona","37067","45.3974924","10.721021"
"Trattoria Al Fante","restaurant","Via Vittorio Emanuele II","Monteforte d'Alpone","Verona","37032","45.4219037","11.2841554"
"Jammu Shahi","restaurant","Via Alessandro Volta","San Bonifacio","Verona","37047","45.4049341","11.270439"
"Albergo Trattoria Speranza","restaurant","Via Centro","Spiazzi","Verona","37013","45.6475152","10.8524772"
"La Nube - Officina del Gusto","restaurant","SC","Selva di Progno","Verona","37030","45.6237315","11.1588219"
"","restaurant","Via Don Cesare Scala","Rivalta","Verona","37020","45.6590784","10.8944088"
"Patanegra Anima Iberica","restaurant","Via San Paolo","Verona","Verona","37129","45.4389857","11.0028631"
"Vecchia rama","restaurant","Via Tomenighe di Sotto","Negrar di Valpolicella","Verona","37024","45.5235221","10.9430452"
"Primavera","restaurant","SP4","Sant'Ambrogio di Valpolicella","Verona","37015","45.5209569","10.8535055"
"Aldo","restaurant","Via Mario Cipolla","Legnago","Verona","37045","45.1834296","11.2527943"
"Trattoria da Nanni","restaurant","Località Gazzoli","Albarè","Verona","37010","45.5753168","10.7667533"
"","restaurant","Località Casette Rossetti","Lazise","Verona","37017","45.4898038","10.7300774"
"","restaurant","Strada dei Camotti","Lazise","Verona","37017","45.4873323","10.7335504"
"Osteria Incontro","restaurant","Via Camalavicina","Camalavicina","Verona","37067","45.4158081","10.7254193"
"Albergo Trattoria Fioravante","restaurant","Via Benaco","Peschiera del Garda","Verona","37019","45.4429243","10.6962831"
"Wolon","restaurant","Via Marcantonio Bentegodi","Verona","Verona","37122","45.4357795","10.9911641"
"Trattoria Bardo","restaurant","Piazza Giacomo Matteotti","Bardolino","Verona","37011","45.5468495","10.7200354"
"Beer garden bardolino","restaurant","Lungo Lago Preite","Bardolino","Verona","37011","45.5499343","10.7165821"
"Belcamin","restaurant","Località Belcamin","Bussolengo","Verona","37012","45.4783707","10.7833676"
"Circolo Nautico Brenzone","restaurant","Via Amerigo Vespucci","Castelletto","Verona","37010","45.6845466","10.7479346"
"La tana di zio Nando","restaurant","Via Valle","Sona","Verona","37060","45.4254276","10.8240713"
"Alla Rotonda","restaurant","Via Fosse","Albisano","Verona","37010","45.6091235","10.686496"
"Mondrian","restaurant","Via Disciplina","Legnago","Verona","37045","45.1942105","11.3091348"
"Il Portichetto","restaurant","Vicolo Virgilio","Bardolino","Verona","37011","45.5473244","10.7197865"
"San Luca","restaurant","Via Venti Settembre","Bardolino","Verona","37011","45.5477771","10.7197928"
"Loggia Barchessa Rambaldi","restaurant","Via Solferino","Bardolino","Verona","37011","45.5466158","10.7199968"
"Sushi e asiatico d'asporto","restaurant","Vicolo Stella","Verona","Verona","37121","45.4405012","10.9982873"
"Rifugio Monpier","restaurant","Via Giovanni Zambelli","Verona","Verona","37121","45.4404488","10.997999"
"Ancora un morso","restaurant","Via Montini","Castelnuovo del Garda","Verona","37014","45.4377687","10.7587301"
"Sos Pizza","restaurant","Via Umberto Primo","Castelnuovo del Garda","Verona","37014","45.4417019","10.764491"
"Famous Daytona RaceStuarant","restaurant","Via Fossalta","Pacengo","Verona","37017","45.4768408","10.7231659"
"Agriturismo La Campagnola","restaurant","Via Campagnola","Sona","Verona","37060","45.4205701","10.8195063"
"Big Stone Grill","restaurant","Via Fossalta","Pacengo","Verona","37017","45.4775344","10.7212763"
"Medieval Times","restaurant","Via dello Sport","Pacengo","Verona","37017","45.4782982","10.7270976"
"Safari Pizza","restaurant","Via dello Sport","Pacengo","Verona","37017","45.4787117","10.7276181"
"Pizzeria al taglio La Gustosa","restaurant","Via Roma","Vigasio","Verona","37068","45.3175091","10.9417135"
"Al Camin","restaurant","Via Alpone","Vestenanova","Verona","37035","45.5552037","11.2274357"
"","restaurant","Via Guglielmo Marconi","Minerbe","Verona","37046","45.2411616","11.3387519"
"Ciroli di Dalla Valle Mauro E Andrea SNC","restaurant","Via Roma","San Giovanni Ilarione","Verona","37035","45.5228779","11.2358286"
"Nin","restaurant","Via Giuseppe Zanardelli","Porto","Verona","37010","45.7154983","10.771842"
"Iris Ristorante","restaurant","Via Leoni","Verona","Verona","37121","45.4398369","11.0001029"
"Il sogno","restaurant","Via Tevere","Pradelle","Verona","37060","45.2758285","10.8605981"
"Trattoria Ai Salvi","restaurant","Via Lugagnano","Verona","Verona","37139","45.4359557","10.9106164"
"Chak'ramen Ristorante","restaurant","Corso Porta Nuova","Verona","Verona","37122","45.4328272","10.9884071"
"Nosh","restaurant","Vicolo Cieco Porta Palio","Verona","Verona","37122","45.4387203","10.9867725"
"Trattoria Da Emy","restaurant","Via Brigate Alpine","Villafranca di Verona","Verona","37062","45.3917174","10.9093045"
"Iona seafood pub","restaurant","Via Bell'Italia","Peschiera del Garda","Verona","37019","45.4421911","10.6746949"
"Piada&friends","restaurant","Vicolo Dietro Caserma Chiodo","Verona","Verona","37123","45.442094","10.9804318"
"Better sushi","restaurant","Via Giuseppe Ungaretti","Castelnuovo del Garda","Verona","37014","45.436789","10.7525279"
"Amido Pasta e Salsa","restaurant","Via Pellicciai","Verona","Verona","37121","45.442337","10.9962025"
"Florida","restaurant","Viale della Rimembranza","Negrar di Valpolicella","Verona","37024","45.5347929","10.9389306"
"Rifugio Cuneck","restaurant","Via Camposilvano","Velo Veronese","Verona","37030","45.6255793","11.0966669"
"Ristorante Malga Campegno","restaurant","SP6","Bosco Chiesanuova","Verona","37021","45.6820801","11.0862752"
"ALT Stazione del gusto","restaurant","Via Tolosetto Farinati degli Uberti","Verona","Verona","37126","45.4493098","10.9842057"
"L'Osterietta del Lago","restaurant","Vicolo Cieco di Mezzo","Malcesine","Verona","37018","45.7640143","10.8078972"
"Italí","restaurant","Via Piorta","Bussolengo","Verona","37012","45.4741725","10.8479233"
"Hama Sushi","restaurant","Via Verona","Bussolengo","Verona","37012","45.4688938","10.85863"
"Trattoria alla Mola","restaurant","Via Bonzanini","Sustinenza","Verona","37052","45.1511233","11.1682087"
"Con.Tempo Pizzeria Contemporanea","restaurant","Via Monte Sabotino","Bussolengo","Verona","37012","45.4675302","10.853052"
"Florí SNC di Pagani Marianna & C","restaurant","Via delle Fontane","Oppeano","Verona","37050","45.3107843","11.0711565"
"Locanda Tre Vie","restaurant","Via Enzo Ferrari","Spiazzi","Verona","37013","45.6457198","10.8519414"
"Agriturismo Tre Rondini","restaurant","Via Belfiore","Legnago","Verona","37045","45.1727943","11.327946"
"Trattoria Da Fiore","restaurant","Via Roveggia","Verona","Verona","37136","45.418269","10.9731666"
"Pizzeria Il Castello","restaurant","Via Bassette","Castel d'Azzano","Verona","37060","45.3567698","10.9504969"
"Le arche","restaurant","Via Rodi","Verona","Verona","37139","45.4430621","10.9395311"
"Mori","restaurant","Stradone Santa Lucia","Verona","Verona","37136","45.4233609","10.9581525"
"Agriturismo Case Vecie","restaurant","Via Casevecchie","Grezzana","Verona","37023","45.5244217","10.9989338"
"","restaurant","Via Gardesana","Albisano","Verona","37010","45.6079536","10.6863821"
"Taverna dei Capitani","restaurant","Corso Giuseppe Garibaldi","Malcesine","Verona","37018","45.7644609","10.8076085"
"Casaitalia","restaurant","Piazza Magenta","Malcesine","Verona","37018","45.7652089","10.80752"
"La Stüa","restaurant","Via Panoramica","Malcesine","Verona","37018","45.7643459","10.8227791"
"Tutto Bom","restaurant","Via Gardesana","Bussolengo","Verona","37012","45.4693329","10.8540889"
"Ristorante Pizzeria Bice","restaurant","Via Abate Antonio Rivato","San Giovanni Ilarione","Verona","37035","45.519058","11.2374199"
"","restaurant","Largo Europa","Garda","Verona","37016","45.5720038","10.7097146"
"Bella Venezia","restaurant","Vicolo del Pio","Garda","Verona","37016","45.575733","10.706771"
"Pizzeria Ai Portici da Luca Castagna","restaurant","Via Roma","Grezzana","Verona","37023","45.5174058","11.0163794"
"Hambre","restaurant","Via Fama","Verona","Verona","37121","45.4434788","10.9952162"
"","restaurant","Via Vincenzo Benini","Verona","Verona","37127","45.4789761","10.9900147"
"La Gastronomia del Mercato","restaurant","Vo' Filippini","Verona","Verona","37121","45.4359291","10.9999227"
"Trattoria antichi sapori","restaurant","Via Brennero","Pescantina","Verona","37026","45.4977937","10.8646961"
"M'infarino","restaurant","Via San Vito","Cerea","Verona","37053","45.1916365","11.2040421"
"Ardea Purpurea","restaurant","Via Strada Massoni","Peschiera del Garda","Verona","37019","45.4359171","10.6613591"
"Osteria La Fregola","restaurant","Via Pescheria Vecchia","Verona","Verona","37121","45.4434737","11.0004523"
"Pizza Teo","restaurant","Via Verona","Bardolino","Verona","37011","45.5218509","10.7557426"
"Agriturismo al Portego","restaurant","Via Casotton","Oppeano","Verona","37050","45.3002504","11.1882463"
"Cà Toresele","restaurant","Viale dei Colli","Verona","Verona","37125","45.462921","10.9951791"
"La pizza di Paolo e Rosetta","restaurant","Piazza Corrubbio","Verona","Verona","37123","45.4417108","10.9794938"
"Midas' Stube","restaurant","Lungolago Giuseppe Garibaldi","Peschiera del Garda","Verona","37019","45.4445885","10.6943643"
"Stube 32","restaurant","Via San Rocco","Roverè Veronese","Verona","37028","45.5515478","11.0863201"
"Ristorante Cisano","restaurant","Via della Pergolana","Cisano","Verona","37011","45.5248455","10.7291975"
"Osteria Dogana Vecia","restaurant","Via Filippini","Verona","Verona","37121","45.4376706","11.0000952"
"I Roersi Pizzeria Sociale","restaurant","Via Ponte","Arzerè","Verona","37021","45.5876681","11.01895"
"Osteria a le petarine","restaurant","Via San Mamaso","Verona","Verona","37121","45.444779","10.9950268"
"Agriturismo Corte Maccini","restaurant","Via Cancello","Verona","Verona","37141","45.5165659","11.086426"
"l'ora","restaurant","Piazza Lago","Cisano","Verona","37011","45.5294887","10.72664"
"Osteria la Ciacola","restaurant","Via Fontanelle Santo Stefano","Verona","Verona","37129","45.4489725","11.0005151"
"Laghetto dei salici","restaurant","Via Palùvecchio","Roverchiara","Verona","37050","45.280361","11.245146"
"Trattoria  Al Ranch","restaurant","Via Grassa","Borgo Bonavicina","Verona","37050","45.2425905","11.1848101"
"Ristorante Hotel Luisa","restaurant","Via Vecchia","Assenza","Verona","37010","45.726752","10.7815974"
"Old Wild West","restaurant","Via San Giovanni Lupatoto","Verona","Verona","37134","45.4127358","10.9997699"
"L'Antico Frantoio","restaurant","Via Giosuè Carducci","Pai di Sotto","Verona","37010","45.6547288","10.7227633"
"Baito Novezza","restaurant","Strada Provinciale Monte Baldo","Ferrara di Monte Baldo","Verona","37020","45.7096469","10.8588725"
"ALMA","restaurant","Piazza Isolo","Verona","Verona","37129","45.4427265","11.0038321"
"Sforno Pizza","restaurant","Via degli Alpini","Montecchia di Crosara","Verona","37030","45.4850314","11.2563299"
"Re di Fiandra","restaurant","Via Alpone","Montecchia di Crosara","Verona","37030","45.4874468","11.2569788"
"Trattoria Al Commercio","restaurant","Via Solferino","Bardolino","Verona","37011","45.5475254","10.7217814"
"Ostaria da Careta","restaurant","Via Cao del Prà","Lugagnano","Verona","37060","45.4328862","10.8894107"
"Porto Mancino","restaurant","Via Lazzaretto","Verona","Verona","37133","45.4233046","11.0198977"
"Merlin Stube","restaurant","Via Derna","Castelnuovo del Garda","Verona","37014","45.4557615","10.7145957"
"Pizzeria Saloon","restaurant","Via Derna","Castelnuovo del Garda","Verona","37014","45.4575701","10.7113266"
"Pizzeria Ristorante Ruota","restaurant","Via Pietro Niselli","San Giovanni Ilarione","Verona","37035","45.5271517","11.2338695"
"Riviera","restaurant","Via San Carlo","Garda","Verona","37016","45.5733814","10.6722012"
"San Vigilio Albergo Locanda","restaurant","Via San Carlo","Garda","Verona","37016","45.572839","10.6719473"
"Pronto Pizza di Luca Giannacari & C. S.a.s.","restaurant","Via San Pierino","Bovolone","Verona","37051","45.2534506","11.1282551"
"Osteria al Ritorno","restaurant","Via Catena","Grezzana","Verona","37023","45.5251741","11.0220559"
"Pizzium","restaurant","Via San Rocchetto","Verona","Verona","37121","45.4419479","10.9963055"
"Ba Hot Pot","restaurant","Via Guglielmo Marconi","Verona","Verona","37122","45.4377133","10.9882845"
"Madai","restaurant","Via Antonio Meucci 1/A","Caldiero","Verona","37042","45.4168068","11.1606249"
"Pizzeria Prima O Poi","restaurant","Via Ottavia Fontana","Veronella","Verona","37040","45.3217696","11.3253153"
"Casa Mia","restaurant","Via Walterio","Badia Calavena","Verona","37030","45.5691911","11.153242"
"Albergo al Platano","restaurant","Via Pazzon Platano","Lubiara","Verona","37013","45.6082801","10.8158255"
"Ristorante Trattoria Primaveria","restaurant","Località San Martino","Lubiara","Verona","37013","45.6089668","10.8152434"
"Vescovo Moro","restaurant","Via Pontida","Verona","Verona","37123","45.4435261","10.9778044"
"Dehor","restaurant","Via Paul","Marciaga","Verona","37010","45.5894419","10.7114138"
"Bar Osteria dal cardinal","restaurant","Via dell'Industria","Sommacampagna","Verona","37066","45.4019863","10.8456154"
"Bar Pizzeria CV2","restaurant","Via Giacomo Aroldi","Monteforte d'Alpone","Verona","37032","45.4491323","11.3031725"
"Terrazza Camillo","restaurant","Via Napoleonica","Valeggio sul Mincio","Verona","37067","45.3438873","10.6962747"
"Ristorante Daily","restaurant","Corso Porta Nuova","Verona","Verona","37122","45.4327963","10.9884073"
"Bar pizza al taglio amalfi","restaurant","Via Goffredo Mameli","Verona","Verona","37125","45.450835","10.9905853"
"Pizza volante kebab","restaurant","Via Goffredo Mameli","Verona","Verona","37125","45.4516951","10.9888911"
"Oltrepizza","restaurant","Viale dell'Industria","Grezzana","Verona","37023","45.5217428","11.017151"
"Fu Sushi","restaurant","Via Federico Garofoli","San Giovanni Lupatoto","Verona","37057","45.398457","11.0218905"
"Pizzium","restaurant","Via Quattro Novembre","Verona","Verona","37126","45.4458625","10.9888267"
"","restaurant","Lungolago Giuseppe Garibaldi","Peschiera del Garda","Verona","37019","45.4469287","10.6969927"
"","restaurant","Via del Tronchetto","Pacengo","Verona","37010","45.4649593","10.7146492"
"da Gigi","restaurant","Via Gardesana","Malcesine","Verona","37018","45.759187","10.808379"
"Black Angus","restaurant","Via Floreste Malfer","Verona","Verona","37135","45.4093216","10.9817171"
"Da-dà bistrot","restaurant","Via Pier Domenico Frattini","Legnago","Verona","37045","45.1903883","11.3117398"
"Buffalo Ranch","restaurant","Via Francesco Stellini","Nogara","Verona","37054","45.1784825","11.059252"
"Florida","restaurant","Via Isola","Buttapietra","Verona","37060","45.3325842","11.0013913"
"Noodlazy","restaurant","Largo Don Giovanni Bosco","Verona","Verona","37123","45.4391542","10.9867329"
"Pizzeria stadio 2","restaurant","Via Urbano terzo","Verona","Verona","37139","45.4415627","10.9412713"
"Osteria Ingannapoltron","restaurant","Piazza della Pieve","Sant'Ambrogio di Valpolicella","Verona","37015","45.5339873","10.8501718"
"Trattoria dalla Rosa Alda","restaurant","Piazza della Pieve","Sant'Ambrogio di Valpolicella","Verona","37015","45.5344463","10.8496394"
"Ristorante Pizzeria La Colomba","restaurant","Via Colomba","Colognola ai Colli","Verona","37030","45.4101557","11.2135109"
"Bar Charly","cafe","Via Bartolomeo Giuliari 43d","Verona","","37134","45.4085161","10.9946997"
"Bar Trattoria Moruri","bar","Via Moruri 38","Verona","","37141","45.5165018","11.1082818"
"Bar autostazione","cafe","Via Goffredo Mameli 2","Verona","","37126","45.4497447","10.9936351"
"","cafe","Strada T-Sud 11","Verona","","37132","45.4044066","11.064004"
"Bistrot Porta Nuova","cafe","Piazzale Venticinque Aprile","Verona","","37138","45.4290103","10.9820014"
"Caffé Vergnano","cafe","Viale delle Nazioni 1","Verona","","37135","45.4057581","10.9775279"
"Victory","bar","Via Sardegna 1d","Verona","","37139","45.4380411","10.9475321"
"Glam","bar","Via Antonio da Legnago 1c","Verona","","37141","45.4523503","11.0525789"
"Bar Piazza Chievo","cafe","Piazza Chievo 3","Verona","","37139","45.4573588","10.9465729"
"Bar La Pantalona","cafe","Via Aeroporto Angelo Berardi 82","Verona","","37139","45.458039","10.9473669"
"Tiratardi","bar","Via Sebastiano dal Vino 4","Verona","","37133","45.4333759","11.009377"
"La dolce vita","bar","Corso Giuseppe Garibaldi 79","Villafranca di Verona","","37069","45.3506309","10.847504"
"Tre Corone","bar","Corso Giuseppe Garibaldi","Villafranca di Verona","","37069","45.3507254","10.8472901"
"Bar centrale","cafe","Via Bassone 165a","Verona","","37139","45.4529638","10.9002457"
"La Loggia Dei Due","cafe","Via Giovanni Della Casa 6","Verona","","37122","45.4346005","10.9844901"
"Caffé Coloniale","cafe","Piazza Francesco Viviani 14c","Verona","","37121","45.4419149","10.9994465"
"San Paolo","cafe","Via San Paolo 32","Verona","","37129","45.4389557","11.0040135"
"sciò rum","bar","Via Sant'Alessio 46","Verona","","37129","45.4493925","10.9971857"
"Bar Palazzetto","bar","Via Leonardo da Vinci 24","Verona","","37138","45.4379715","10.9714762"
"Osteria al Managheto","bar","Vicolo Cere 24","Verona","","37123","45.4438487","10.976495"
"Nespresso","cafe","Corso Porta Borsari 51","Verona","","37121","45.4421177","10.9938873"
"Bar Pasticceria Gnesato","cafe","Via Centro 32a","Verona","","37135","45.4115313","10.9877928"
"Jolly","bar","Via Mantovana 185l","Verona","","37137","45.4022035","10.9238373"
"Bar Blondy's","bar","Via Mantovana 185n","Verona","","37137","45.4003335","10.9212248"
"Gelateria Frullateria K2","cafe","Via Giuseppe Rensi 13","Villafranca di Verona","","37069","45.349923","10.8438767"
"Molinari - Pasticceria bar gelateria","bar","Corso Vittorio Emanuele II 246","Villafranca di Verona","","37069","45.3514668","10.843781"
"Fantoni Caffè pasticceria 1842","bar","Corso Vittorio Emanuele II 141","Villafranca di Verona","","37069","45.3511077","10.843929"
"L'essenziale","cafe","Via Gian Matteo Giberti 20","Verona","","","45.4341488","10.986169"
"G & G","bar","Via Fama 6b","Verona","","37121","45.4435729","10.9952509"
"Cappa Cafè","cafe","Piazzetta Brà Molinari 1","Verona","","37121","45.4465577","11.0000962"
"Café Martél","cafe","Via Anfiteatro 12","Verona","","37121","45.4398316","10.9951326"
"Osteria a la Carega","bar","Via Cadrega 8","Verona","","","45.4451823","10.9945604"
"Caffè Manzoni","cafe","Viale Alessandro Manzoni 2b","Verona","","37138","45.443366","10.9699057"
"Bar Pasticceria Castelvecchio","cafe","Corso Castelvecchio 21","Verona","","37121","45.4390236","10.9874035"
"Archivio","bar","Via Rosa 3c","Verona","","37121","45.4442437","10.9971085"
"Caffè & Parole","cafe","Piazza Duomo 1a","Verona","","37121","45.4467113","10.9962222"
"Starbucks","cafe","Galleria Pellicciai 2","Verona","","37121","45.4420157","10.9953905"
